Datetime,Predicted_Energy
2018-08-30 15:00:00,7058.059579672571
2018-08-30 16:00:00,7112.457509811663
2018-08-30 17:00:00,7150.867167924074
2018-08-30 18:00:00,7146.91116157288
2018-08-30 19:00:00,7004.293483634089
2018-08-30 20:00:00,6805.449259312521
2018-08-30 21:00:00,6751.792287645817
2018-08-30 22:00:00,6551.643440485708
2018-08-30 23:00:00,6038.212424603902
2018-08-31 00:00:00,5546.737321297655
2018-08-31 01:00:00,5127.248138963567
2018-08-31 02:00:00,4855.470070368588
2018-08-31 03:00:00,4695.6987669055
2018-08-31 04:00:00,4601.829526359938
2018-08-31 05:00:00,4617.188497679379
2018-08-31 06:00:00,4794.018013272959
2018-08-31 07:00:00,5128.736103236552
2018-08-31 08:00:00,5388.603298721173
2018-08-31 09:00:00,5663.756841240552
2018-08-31 10:00:00,5963.9034104167085
2018-08-31 11:00:00,6241.957567992529
2018-08-31 12:00:00,6480.454124141734
2018-08-31 13:00:00,6669.186482527873
2018-08-31 14:00:00,6832.605650218109
2018-08-31 15:00:00,6930.895557211912
2018-08-31 16:00:00,6978.618465303406
2018-08-31 17:00:00,7035.128245621056
2018-08-31 18:00:00,6964.897415631674
2018-08-31 19:00:00,6788.421702286943
2018-08-31 20:00:00,6566.39498874128
2018-08-31 21:00:00,6465.257966841867
2018-08-31 22:00:00,6280.941523258836
2018-08-31 23:00:00,5831.803838629016
2018-09-01 00:00:00,4776.195402326926
2018-09-01 01:00:00,4434.786163456603
2018-09-01 02:00:00,4217.960427001973
2018-09-01 03:00:00,4091.144483900016
2018-09-01 04:00:00,4016.3226854716168
2018-09-01 05:00:00,3996.1570137377894
2018-09-01 06:00:00,4066.8850944773258
2018-09-01 07:00:00,4209.6046933249645
2018-09-01 08:00:00,4372.073805545522
2018-09-01 09:00:00,4669.082713733964
2018-09-01 10:00:00,4948.8418339412865
2018-09-01 11:00:00,5139.306351337688
2018-09-01 12:00:00,5239.655301185275
2018-09-01 13:00:00,5301.52721538153
2018-09-01 14:00:00,5350.63547349154
2018-09-01 15:00:00,5391.266314563785
2018-09-01 16:00:00,5426.174585924495
2018-09-01 17:00:00,5469.686941027001
2018-09-01 18:00:00,5470.151619292084
2018-09-01 19:00:00,5358.033057003273
2018-09-01 20:00:00,5372.710948505176
2018-09-01 21:00:00,5386.655139742657
2018-09-01 22:00:00,5161.163532512077
2018-09-01 23:00:00,4821.668745996294
2018-09-02 00:00:00,4476.518342008754
